customer_id,customer_name,email,phone,city,state,country,customer_segment,registration_date
CUST000947,Sneha Iyer,sneha.iyer831@example.com,9271814396,Mumbai,Telangana,India,SMALL_BUSINESS,2023-08-26
CUST000948,Aarav Reddy,aarav.reddy8247@example.com,9030216837,Hyderabad,Rajasthan,India,SMALL_BUSINESS,2025-11-28
CUST000949,Rohan Singh,rohan.singh9578@example.com,9051001548,Mumbai,Rajasthan,India,SMALL_BUSINESS,2025-03-20
CUST000950,Neha Kumar,neha.kumar670@example.com,9817517287,Kochi,Maharashtra,India,ENTERPRISE,2025-04-17
CUST000951,Karan Reddy,karan.reddy2472@example.com,9582145353,Ahmedabad,Delhi,India,SMALL_BUSINESS,2022-05-07
CUST000952,Karan Iyer,karan.iyer6456@example.com,9905333272,Bengaluru,Rajasthan,India,SMALL_BUSINESS,2025-05-01
CUST000953,Arjun Nair,arjun.nair9907@example.com,9775336118,Ahmedabad,Tamil Nadu,India,SMALL_BUSINESS,2022-12-31
CUST000954,Vivaan Nair,vivaan.nair2407@example.com,9276979536,Mumbai,West Bengal,India,ENTERPRISE,2022-05-03
CUST000955,Diya Gupta,diya.gupta9735@example.com,9967912380,Kolkata,Andhra Pradesh,India,ENTERPRISE,2025-03-27
CUST000956,Rahul Iyer,rahul.iyer3294@example.com,9588792498,Bengaluru,Gujarat,India,ENTERPRISE,2024-01-03
CUST000957,Arjun Iyer,arjun.iyer4272@example.com,9990607364,Bengaluru,Gujarat,India,ENTERPRISE,2024-04-09
CUST000958,Rohan Gupta,rohan.gupta6397@example.com,9952345872,Pune,Telangana,India,SMALL_BUSINESS,2024-01-16
CUST000959,Karan Mehta,karan.mehta9246@example.com,9483955902,Kochi,Tamil Nadu,India,CONSUMER,2023-07-05
CUST000960,Rohan Nair,rohan.nair6062@example.com,9060386958,Chennai,Delhi,India,ENTERPRISE,2023-03-20
CUST000961,Rohan Mehta,rohan.mehta9433@example.com,9334190822,Kolkata,Maharashtra,India,SMALL_BUSINESS,2023-07-19
CUST000962,Karan Patel,karan.patel4685@example.com,9062517141,Pune,Kerala,India,CONSUMER,2022-06-23
CUST000963,Ananya Kumar,ananya.kumar6761@example.com,9272960561,Jaipur,Gujarat,India,CONSUMER,2023-03-18
CUST000964,Kavya Patel,kavya.patel1301@example.com,9350921392,Chennai,Delhi,India,ENTERPRISE,2025-12-02
CUST000965,Rahul Nair,rahul.nair8161@example.com,9046168057,Chennai,Telangana,India,SMALL_BUSINESS,2025-12-08
CUST000966,Ananya Reddy,ananya.reddy9459@example.com,9464102089,Pune,Tamil Nadu,India,SMALL_BUSINESS,2026-07-27
CUST000967,Vivaan Sharma,vivaan.sharma6021@example.com,9359094670,Chennai,Gujarat,India,SMALL_BUSINESS,2023-08-29
CUST000968,Vivaan Singh,vivaan.singh434@example.com,9625772386,Delhi,Tamil Nadu,India,CONSUMER,2023-09-09
CUST000969,Vivaan Iyer,vivaan.iyer6195@example.com,9631717617,Delhi,Telangana,India,SMALL_BUSINESS,2023-02-02
CUST000970,Isha Mehta,isha.mehta5772@example.com,9886911682,Kolkata,Telangana,India,ENTERPRISE,2023-06-26
CUST000971,Aarav Nair,aarav.nair5958@example.com,9868723140,Pune,Karnataka,India,SMALL_BUSINESS,2025-05-18
CUST000972,Vivaan Sharma,vivaan.sharma9032@example.com,9901671518,Ahmedabad,Karnataka,India,CONSUMER,2022-02-13
CUST000973,Ananya Patel,ananya.patel2556@example.com,9338858559,Mumbai,Rajasthan,India,ENTERPRISE,2025-09-12
CUST000974,Kavya Nair,kavya.nair8752@example.com,9874371292,Chennai,Tamil Nadu,India,CONSUMER,2026-04-29
CUST000975,Aarav Patel,aarav.patel9953@example.com,9293985766,Chennai,Tamil Nadu,India,ENTERPRISE,2025-01-04
CUST000976,Karan Sharma,karan.sharma6178@example.com,9189330386,Delhi,Telangana,India,CONSUMER,2022-12-23
CUST000977,Diya Sharma,diya.sharma4450@example.com,9372806253,Mumbai,West Bengal,India,SMALL_BUSINESS,2023-04-07
CUST000978,Aarav Patel,aarav.patel3601@example.com,9716523576,Ahmedabad,Maharashtra,India,SMALL_BUSINESS,2024-05-10
CUST000979,Meera Gupta,meera.gupta738@example.com,9320160092,Mumbai,Andhra Pradesh,India,ENTERPRISE,2024-11-29
CUST000980,Rohan Singh,rohan.singh4451@example.com,9090752353,Chennai,Karnataka,India,SMALL_BUSINESS,2022-01-02
CUST000981,Meera Reddy,meera.reddy298@example.com,9241066070,Kochi,Maharashtra,India,CONSUMER,2024-01-27
CUST000982,Meera Singh,meera.singh6612@example.com,9454094048,Hyderabad,Maharashtra,India,ENTERPRISE,2023-07-30
CUST000983,Aditya Gupta,aditya.gupta6380@example.com,9609695453,Hyderabad,Andhra Pradesh,India,ENTERPRISE,2024-08-17
CUST000984,Arjun Patel,arjun.patel9874@example.com,9073196761,Mumbai,Tamil Nadu,India,CONSUMER,2023-05-08
CUST000985,Vivaan Kumar,vivaan.kumar1135@example.com,9303822672,Bengaluru,Karnataka,India,CONSUMER,2023-03-12
CUST000986,Karan Rao,karan.rao7607@example.com,9336445598,Mumbai,Delhi,India,CONSUMER,2025-04-13
CUST000987,Kavya Mehta,kavya.mehta6990@example.com,9608043640,Ahmedabad,Kerala,India,ENTERPRISE,2025-08-18
CUST000988,Priya Reddy,priya.reddy7609@example.com,9416616226,Kolkata,Rajasthan,India,ENTERPRISE,2022-01-25
CUST000989,Aditya Mehta,aditya.mehta5731@example.com,9154642032,Jaipur,Andhra Pradesh,India,ENTERPRISE,2024-11-08
CUST000990,Priya Singh,priya.singh5713@example.com,9944232997,Kochi,Kerala,India,CONSUMER,2024-08-06
CUST000991,Priya Patel,priya.patel6481@example.com,9562689252,Kolkata,Kerala,India,SMALL_BUSINESS,2024-03-30
CUST000992,Aarav Rao,aarav.rao9198@example.com,9125517725,Jaipur,West Bengal,India,ENTERPRISE,2024-04-17
CUST000993,Vivaan Iyer,vivaan.iyer2584@example.com,9108516140,Pune,Kerala,India,ENTERPRISE,2024-12-16
CUST000994,Arjun Nair,arjun.nair6764@example.com,9345812024,Kochi,Delhi,India,CONSUMER,2023-04-07
CUST000995,Isha Kumar,isha.kumar3661@example.com,9581731174,Ahmedabad,Gujarat,India,ENTERPRISE,2025-05-01
CUST000996,Arjun Mehta,arjun.mehta9542@example.com,9364099052,Mumbai,Kerala,India,ENTERPRISE,2025-01-25
CUST000997,Diya Nair,diya.nair3100@example.com,9233025382,Chennai,Telangana,India,SMALL_BUSINESS,2023-05-05
CUST000998,Kavya Reddy,kavya.reddy549@example.com,9814146024,Kolkata,Delhi,India,ENTERPRISE,2025-05-16
CUST000999,Meera Rao,meera.rao460@example.com,9079678527,Bengaluru,Tamil Nadu,India,ENTERPRISE,2022-10-06
CUST001000,Sneha Gupta,sneha.gupta7179@example.com,9802938027,Pune,Karnataka,India,CONSUMER,2023-05-19
CUST001001,Neha Rao,neha.rao9987@example.com,9943438912,Jaipur,Tamil Nadu,India,ENTERPRISE,2023-12-28
CUST001002,Aarav Reddy,aarav.reddy267@example.com,9149282224,Mumbai,Maharashtra,India,ENTERPRISE,2025-08-22
CUST001003,Meera Gupta,meera.gupta5984@example.com,9908146738,Bengaluru,Tamil Nadu,India,SMALL_BUSINESS,2025-02-24
CUST001004,Arjun Sharma,arjun.sharma1282@example.com,9912578102,Chennai,Karnataka,India,CONSUMER,2026-08-06
CUST001005,Rahul Gupta,rahul.gupta1116@example.com,9978790411,Chennai,Kerala,India,CONSUMER,2025-03-05
CUST001006,Aarav Gupta,aarav.gupta6777@example.com,9928471966,Pune,Kerala,India,SMALL_BUSINESS,2022-11-25
CUST001007,Priya Kumar,priya.kumar2997@example.com,9903559166,Pune,West Bengal,India,CONSUMER,2023-07-13
CUST001008,Aditya Mehta,aditya.mehta9811@example.com,9097335797,Chennai,Telangana,India,SMALL_BUSINESS,2024-02-13
CUST001009,Sneha Iyer,sneha.iyer7396@example.com,9597009145,Hyderabad,Gujarat,India,ENTERPRISE,2025-07-16
CUST001010,Meera Kumar,meera.kumar820@example.com,9688408206,Hyderabad,Andhra Pradesh,India,CONSUMER,2024-12-31
CUST001011,Vivaan Kumar,vivaan.kumar4126@example.com,9613874114,Ahmedabad,Kerala,India,CONSUMER,2023-11-16
CUST001012,Diya Gupta,diya.gupta2979@example.com,9132133385,Ahmedabad,Telangana,India,CONSUMER,2022-01-05
CUST001013,Isha Rao,isha.rao3204@example.com,9223883845,Pune,Karnataka,India,SMALL_BUSINESS,2025-12-14
CUST001014,Aarav Reddy,aarav.reddy170@example.com,9863536816,Delhi,Kerala,India,ENTERPRISE,2023-07-19
CUST001015,Karan Singh,karan.singh3428@example.com,9187424431,Pune,Andhra Pradesh,India,CONSUMER,2022-02-24
CUST001016,Karan Patel,karan.patel6544@example.com,9308165912,Mumbai,Gujarat,India,SMALL_BUSINESS,2023-11-10
CUST001017,Aarav Reddy,aarav.reddy9690@example.com,9377444714,Kolkata,Kerala,India,ENTERPRISE,2023-07-13
CUST001018,Aarav Singh,aarav.singh6177@example.com,9066063172,Jaipur,Karnataka,India,CONSUMER,2024-04-26
CUST001019,Priya Rao,priya.rao3678@example.com,9718080873,Kochi,West Bengal,India,ENTERPRISE,2022-12-16
CUST001020,Isha Mehta,isha.mehta8820@example.com,9144448155,Kochi,West Bengal,India,ENTERPRISE,2022-07-01
CUST001021,Karan Nair,karan.nair5007@example.com,9786035594,Jaipur,Rajasthan,India,CONSUMER,2024-09-01
CUST001022,Diya Mehta,diya.mehta6353@example.com,9628771412,Chennai,Maharashtra,India,ENTERPRISE,2023-03-14
CUST001023,Isha Singh,isha.singh2373@example.com,9110601229,Kochi,Rajasthan,India,ENTERPRISE,2022-12-14
CUST001024,Vivaan Gupta,vivaan.gupta7316@example.com,9175565565,Hyderabad,Maharashtra,India,ENTERPRISE,2022-03-03
CUST001025,Aarav Iyer,aarav.iyer7078@example.com,9406100975,Hyderabad,West Bengal,India,SMALL_BUSINESS,2023-08-09
CUST001026,Neha Patel,neha.patel64@example.com,9308288503,Chennai,Delhi,India,ENTERPRISE,2023-06-16
CUST001027,Sneha Kumar,sneha.kumar1024@example.com,9036144228,Hyderabad,West Bengal,India,ENTERPRISE,2025-04-12
CUST001028,Sneha Iyer,sneha.iyer3515@example.com,9847568997,Ahmedabad,Tamil Nadu,India,SMALL_BUSINESS,2025-11-14
CUST001029,Vivaan Iyer,vivaan.iyer7112@example.com,9591916722,Kolkata,Tamil Nadu,India,CONSUMER,2026-08-07
CUST001030,Neha Rao,neha.rao3667@example.com,9317704779,Bengaluru,Delhi,India,SMALL_BUSINESS,2026-03-12
CUST001031,Karan Patel,karan.patel712@example.com,9463508516,Kochi,Telangana,India,CONSUMER,2023-01-31
CUST001032,Ananya Kumar,ananya.kumar7285@example.com,9919635552,Kochi,Gujarat,India,ENTERPRISE,2026-03-26
CUST001033,Aditya Sharma,aditya.sharma2469@example.com,9736857638,Chennai,Gujarat,India,SMALL_BUSINESS,2023-09-27
CUST001034,Rahul Kumar,rahul.kumar8311@example.com,9581366604,Kochi,Tamil Nadu,India,ENTERPRISE,2022-03-11
CUST001035,Ananya Nair,ananya.nair7786@example.com,9164937530,Bengaluru,West Bengal,India,ENTERPRISE,2025-11-21
CUST001036,Rahul Gupta,rahul.gupta4177@example.com,9568229165,Kochi,Maharashtra,India,SMALL_BUSINESS,2025-12-06
CUST001037,Arjun Nair,arjun.nair7510@example.com,9562755925,Bengaluru,Kerala,India,SMALL_BUSINESS,2024-09-08
CUST001038,Aarav Kumar,aarav.kumar2731@example.com,9653091803,Delhi,Karnataka,India,SMALL_BUSINESS,2025-05-28
CUST001039,Rahul Rao,rahul.rao9861@example.com,9905283125,Jaipur,Andhra Pradesh,India,ENTERPRISE,2023-08-14
CUST001040,Neha Sharma,neha.sharma5405@example.com,9465254871,Pune,Delhi,India,CONSUMER,2022-02-15
CUST001041,Aditya Gupta,aditya.gupta6072@example.com,9902677458,Kolkata,Gujarat,India,ENTERPRISE,2023-09-24
CUST001042,Aarav Mehta,aarav.mehta6348@example.com,9257145894,Kolkata,Karnataka,India,ENTERPRISE,2026-01-30
CUST001043,Kavya Sharma,kavya.sharma1939@example.com,9518806236,Bengaluru,Telangana,India,SMALL_BUSINESS,2024-07-07
CUST001044,Rahul Nair,rahul.nair2155@example.com,9693234949,Chennai,Kerala,India,CONSUMER,2025-03-19
CUST001045,Aditya Reddy,aditya.reddy1915@example.com,9335819718,Mumbai,Andhra Pradesh,India,CONSUMER,2024-10-27
CUST001046,Arjun Iyer,arjun.iyer4832@example.com,9404435635,Kolkata,Delhi,India,SMALL_BUSINESS,2023-06-15
CUST001047,Vivaan Iyer,vivaan.iyer8756@example.com,9208927218,Kolkata,Karnataka,India,CONSUMER,2024-02-14
CUST001048,Karan Reddy,karan.reddy3029@example.com,9990749664,Chennai,Delhi,India,SMALL_BUSINESS,2026-07-24
CUST001049,Sneha Rao,sneha.rao4037@example.com,9657331618,Chennai,Gujarat,India,CONSUMER,2025-06-15
CUST001050,Vivaan Rao,vivaan.rao5369@example.com,9464095635,Kochi,Rajasthan,India,SMALL_BUSINESS,2024-08-12
CUST001051,Rahul Gupta,rahul.gupta3774@example.com,9763145771,Delhi,Maharashtra,India,SMALL_BUSINESS,2024-07-21
CUST001052,Isha Kumar,isha.kumar7528@example.com,9129234521,Hyderabad,Delhi,India,CONSUMER,2022-08-02
CUST001053,Isha Iyer,isha.iyer3927@example.com,9856195588,Jaipur,Maharashtra,India,SMALL_BUSINESS,2023-06-25
CUST001054,Ananya Rao,ananya.rao7786@example.com,9125163164,Hyderabad,Gujarat,India,ENTERPRISE,2023-12-05
CUST001055,Ananya Rao,ananya.rao820@example.com,9151442847,Delhi,Delhi,India,CONSUMER,2025-05-19
CUST001056,Priya Patel,priya.patel5086@example.com,9281623729,Bengaluru,Andhra Pradesh,India,ENTERPRISE,2022-04-01
CUST001057,Isha Sharma,isha.sharma1838@example.com,9053209863,Mumbai,Maharashtra,India,ENTERPRISE,2025-06-26
CUST001058,Sneha Rao,sneha.rao4760@example.com,9912297279,Kolkata,Rajasthan,India,ENTERPRISE,2025-02-25
CUST001059,Ananya Reddy,ananya.reddy9193@example.com,9937465715,Mumbai,Andhra Pradesh,India,CONSUMER,2023-07-11
CUST001060,Aditya Patel,aditya.patel7228@example.com,9745666015,Hyderabad,Andhra Pradesh,India,SMALL_BUSINESS,2022-09-12
CUST001061,Ananya Sharma,ananya.sharma5377@example.com,9759230294,Chennai,West Bengal,India,SMALL_BUSINESS,2026-06-15
CUST001062,Vivaan Patel,vivaan.patel2986@example.com,9762578102,Delhi,West Bengal,India,CONSUMER,2024-05-04
CUST001063,Kavya Mehta,kavya.mehta9445@example.com,9087699761,Mumbai,Rajasthan,India,SMALL_BUSINESS,2022-05-27
CUST001064,Rohan Mehta,rohan.mehta2422@example.com,9544283667,Jaipur,Karnataka,India,ENTERPRISE,2025-12-14
CUST001065,Isha Sharma,isha.sharma5217@example.com,9160712509,Jaipur,Tamil Nadu,India,ENTERPRISE,2026-01-13
CUST001066,Rahul Reddy,rahul.reddy5164@example.com,9324563515,Mumbai,Karnataka,India,SMALL_BUSINESS,2024-10-15
CUST001067,Aarav Reddy,aarav.reddy4905@example.com,9244997527,Chennai,Rajasthan,India,CONSUMER,2023-11-06
CUST001068,Isha Mehta,isha.mehta8351@example.com,9742370033,Ahmedabad,Maharashtra,India,SMALL_BUSINESS,2024-06-25
CUST001069,Ananya Iyer,ananya.iyer1409@example.com,9688241381,Kochi,Telangana,India,SMALL_BUSINESS,2022-05-13
CUST001070,Sneha Reddy,sneha.reddy8325@example.com,9941015964,Pune,Telangana,India,SMALL_BUSINESS,2023-07-05
CUST001071,Diya Patel,diya.patel6189@example.com,9828608669,Pune,Telangana,India,SMALL_BUSINESS,2026-07-22
CUST001072,Neha Nair,neha.nair6711@example.com,9803115042,Kochi,Tamil Nadu,India,SMALL_BUSINESS,2025-07-27
CUST001073,Arjun Singh,arjun.singh2201@example.com,9951664555,Hyderabad,Karnataka,India,ENTERPRISE,2025-07-03
CUST001074,Priya Sharma,priya.sharma6855@example.com,9427986601,Jaipur,West Bengal,India,SMALL_BUSINESS,2026-05-01
CUST001075,Ananya Nair,ananya.nair5242@example.com,9738283748,Mumbai,Rajasthan,India,SMALL_BUSINESS,2023-09-03
CUST001076,Aarav Singh,aarav.singh9058@example.com,9997788770,Kochi,Telangana,India,ENTERPRISE,2026-04-15
CUST001077,Meera Rao,meera.rao1066@example.com,9524635722,Delhi,Rajasthan,India,CONSUMER,2024-02-20
CUST001078,Vivaan Iyer,vivaan.iyer139@example.com,9661918891,Chennai,Delhi,India,CONSUMER,2024-12-19
CUST001079,Rahul Reddy,rahul.reddy648@example.com,9908820064,Chennai,Karnataka,India,SMALL_BUSINESS,2024-05-18
CUST001080,Vivaan Sharma,vivaan.sharma928@example.com,9745702292,Jaipur,Maharashtra,India,CONSUMER,2026-02-08
CUST001081,Isha Kumar,isha.kumar5072@example.com,9061754574,Ahmedabad,Kerala,India,ENTERPRISE,2025-06-18
CUST001082,Arjun Reddy,arjun.reddy2908@example.com,9398710866,Chennai,Delhi,India,CONSUMER,2022-12-02
CUST001083,Diya Kumar,diya.kumar846@example.com,9035030054,Chennai,Karnataka,India,CONSUMER,2022-04-20
CUST001084,Aarav Kumar,aarav.kumar5493@example.com,9728415195,Bengaluru,Gujarat,India,SMALL_BUSINESS,2026-01-18
CUST001085,Priya Mehta,priya.mehta492@example.com,9041950724,Hyderabad,Karnataka,India,ENTERPRISE,2025-11-03
CUST001086,Aditya Reddy,aditya.reddy1533@example.com,9153058641,Bengaluru,Kerala,India,SMALL_BUSINESS,2024-05-17
CUST001087,Isha Singh,isha.singh1833@example.com,9911894022,Bengaluru,Tamil Nadu,India,CONSUMER,2024-07-25
CUST001088,Rahul Reddy,rahul.reddy3010@example.com,9303119209,Bengaluru,Andhra Pradesh,India,SMALL_BUSINESS,2024-08-05
CUST001089,Isha Gupta,isha.gupta7774@example.com,9830646321,Ahmedabad,Maharashtra,India,ENTERPRISE,2025-12-17
CUST001090,Priya Nair,priya.nair9130@example.com,9091983510,Mumbai,Maharashtra,India,ENTERPRISE,2022-12-10
CUST001091,Rohan Rao,rohan.rao9527@example.com,9908547265,Ahmedabad,Kerala,India,SMALL_BUSINESS,2025-08-22
CUST001092,Meera Rao,meera.rao6903@example.com,9149952407,Delhi,West Bengal,India,CONSUMER,2022-12-07
CUST001093,Priya Sharma,priya.sharma8040@example.com,9281404779,Hyderabad,Delhi,India,ENTERPRISE,2023-02-02
CUST001094,Neha Iyer,neha.iyer5342@example.com,9922449515,Jaipur,Delhi,India,SMALL_BUSINESS,2024-05-02
CUST001095,Karan Reddy,karan.reddy2426@example.com,9700174910,Pune,Karnataka,India,CONSUMER,2023-11-08
CUST001096,Aarav Sharma,aarav.sharma338@example.com,9052274210,Jaipur,West Bengal,India,ENTERPRISE,2022-10-07
CUST001097,Vivaan Nair,vivaan.nair1952@example.com,9405805712,Delhi,Telangana,India,SMALL_BUSINESS,2026-07-11
CUST001098,Meera Kumar,meera.kumar7534@example.com,9763573999,Jaipur,Delhi,India,SMALL_BUSINESS,2024-03-12
CUST001099,Karan Iyer,karan.iyer666@example.com,9098956210,Hyderabad,Rajasthan,India,CONSUMER,2022-10-26
CUST001100,Diya Patel,diya.patel5216@example.com,9066631581,Bengaluru,Telangana,India,ENTERPRISE,2024-03-18
CUST001101,Meera Sharma,meera.sharma1121@example.com,9332403962,Kolkata,Kerala,India,SMALL_BUSINESS,2025-09-03
CUST001102,Ananya Reddy,ananya.reddy880@example.com,9052601796,Chennai,Tamil Nadu,India,ENTERPRISE,2023-11-23
CUST001103,Diya Gupta,diya.gupta9773@example.com,9920930384,Pune,Tamil Nadu,India,SMALL_BUSINESS,2023-12-08
CUST001104,Meera Mehta,meera.mehta3157@example.com,9419340069,Jaipur,Tamil Nadu,India,ENTERPRISE,2024-10-28
CUST001105,Vivaan Rao,vivaan.rao1904@example.com,9696793068,Mumbai,Karnataka,India,CONSUMER,2025-12-14
CUST001106,Priya Reddy,priya.reddy3590@example.com,9040055407,Chennai,Telangana,India,CONSUMER,2025-08-20
CUST001107,Vivaan Mehta,vivaan.mehta1468@example.com,9162534472,Kochi,Kerala,India,SMALL_BUSINESS,2022-05-23
CUST001108,Kavya Nair,kavya.nair2912@example.com,9894263910,Hyderabad,Karnataka,India,SMALL_BUSINESS,2026-04-01
CUST001109,Isha Iyer,isha.iyer5065@example.com,9412544419,Mumbai,Tamil Nadu,India,SMALL_BUSINESS,2023-07-24
CUST001110,Karan Gupta,karan.gupta63@example.com,9587336411,Mumbai,Andhra Pradesh,India,SMALL_BUSINESS,2025-06-24
CUST001111,Neha Rao,neha.rao7242@example.com,9587240102,Bengaluru,Karnataka,India,SMALL_BUSINESS,2022-12-05
CUST001112,Meera Rao,meera.rao4970@example.com,9543128833,Ahmedabad,Delhi,India,ENTERPRISE,2023-04-19
CUST001113,Vivaan Reddy,vivaan.reddy1424@example.com,9368671270,Ahmedabad,Kerala,India,SMALL_BUSINESS,2022-10-01
CUST001114,Meera Patel,meera.patel1657@example.com,9667501284,Kochi,Telangana,India,SMALL_BUSINESS,2024-06-12
CUST001115,Diya Rao,diya.rao2929@example.com,9752859480,Mumbai,Maharashtra,India,CONSUMER,2023-07-19
CUST001116,Vivaan Reddy,vivaan.reddy6080@example.com,9362818143,Jaipur,Delhi,India,CONSUMER,2024-01-15
CUST001117,Ananya Reddy,ananya.reddy1647@example.com,9765001925,Jaipur,Andhra Pradesh,India,ENTERPRISE,2022-06-03
CUST001118,Vivaan Patel,vivaan.patel4523@example.com,9002982740,Delhi,West Bengal,India,SMALL_BUSINESS,2022-05-22
CUST001119,Meera Patel,meera.patel6357@example.com,9819379972,Kolkata,Kerala,India,ENTERPRISE,2025-12-20
CUST001120,Neha Rao,neha.rao5385@example.com,9896093311,Delhi,Tamil Nadu,India,ENTERPRISE,2026-06-30
CUST001121,Sneha Gupta,sneha.gupta8563@example.com,9747502144,Jaipur,West Bengal,India,CONSUMER,2025-12-31
CUST001122,Neha Reddy,neha.reddy2127@example.com,9868592411,Pune,Telangana,India,CONSUMER,2025-10-22
CUST001123,Kavya Singh,kavya.singh9170@example.com,9880756733,Jaipur,Karnataka,India,CONSUMER,2023-06-12
CUST001124,Sneha Nair,sneha.nair4804@example.com,9172319157,Ahmedabad,Andhra Pradesh,India,ENTERPRISE,2025-04-03
CUST001125,Diya Mehta,diya.mehta7470@example.com,9260863462,Pune,Tamil Nadu,India,CONSUMER,2024-09-26
CUST001126,Aarav Patel,aarav.patel6662@example.com,9883092399,Jaipur,Kerala,India,CONSUMER,2024-05-26
CUST001127,Neha Iyer,neha.iyer1844@example.com,9685285209,Ahmedabad,Andhra Pradesh,India,CONSUMER,2022-02-18
CUST001128,Rohan Iyer,rohan.iyer768@example.com,9130438532,Hyderabad,Telangana,India,ENTERPRISE,2024-10-22
CUST001129,Arjun Nair,arjun.nair9011@example.com,9000179471,Jaipur,Andhra Pradesh,India,SMALL_BUSINESS,2023-01-15
CUST001130,Rohan Gupta,rohan.gupta4044@example.com,9537817993,Mumbai,Tamil Nadu,India,CONSUMER,2025-03-02
CUST001131,Meera Kumar,meera.kumar8156@example.com,9532390651,Ahmedabad,Karnataka,India,CONSUMER,2024-07-07
CUST001132,Meera Nair,meera.nair7130@example.com,9783274001,Delhi,Telangana,India,CONSUMER,2026-04-03
CUST001133,Ananya Patel,ananya.patel5926@example.com,9326562600,Pune,Kerala,India,CONSUMER,2026-07-05
CUST001134,Aarav Reddy,aarav.reddy7247@example.com,9203876311,Kochi,Delhi,India,ENTERPRISE,2026-06-29
CUST001135,Karan Reddy,karan.reddy7388@example.com,9153042063,Hyderabad,Tamil Nadu,India,SMALL_BUSINESS,2022-07-30
CUST001136,Neha Iyer,neha.iyer5543@example.com,9259463184,Jaipur,Rajasthan,India,ENTERPRISE,2022-06-11
CUST001137,Karan Sharma,karan.sharma4314@example.com,9599520332,Bengaluru,Gujarat,India,CONSUMER,2026-06-19
CUST001138,Neha Kumar,neha.kumar2373@example.com,9457938420,Hyderabad,Gujarat,India,SMALL_BUSINESS,2025-10-30
CUST001139,Aarav Gupta,aarav.gupta8196@example.com,9547318582,Jaipur,Kerala,India,CONSUMER,2023-07-17
CUST001140,Ananya Iyer,ananya.iyer6594@example.com,9717171641,Mumbai,Rajasthan,India,SMALL_BUSINESS,2026-03-03
CUST001141,Karan Kumar,karan.kumar1978@example.com,9911718328,Ahmedabad,Andhra Pradesh,India,ENTERPRISE,2023-12-24
CUST001142,Aarav Mehta,aarav.mehta2880@example.com,9989058187,Kolkata,West Bengal,India,CONSUMER,2022-10-25
CUST001143,Kavya Nair,kavya.nair3021@example.com,9628058487,Hyderabad,Maharashtra,India,SMALL_BUSINESS,2023-08-26
CUST001144,Ananya Sharma,ananya.sharma5611@example.com,9692118193,Hyderabad,Maharashtra,India,SMALL_BUSINESS,2023-05-12
CUST001145,Priya Nair,priya.nair7268@example.com,9425590392,Chennai,Gujarat,India,ENTERPRISE,2024-10-06
CUST001146,Vivaan Kumar,vivaan.kumar3588@example.com,9724171815,Ahmedabad,Telangana,India,SMALL_BUSINESS,2022-05-29
CUST001147,Rahul Kumar,rahul.kumar7033@example.com,9087468416,Pune,Telangana,India,ENTERPRISE,2026-03-01
CUST001148,Rahul Kumar,rahul.kumar9608@example.com,9340848443,Ahmedabad,Karnataka,India,CONSUMER,2022-05-19
CUST001149,Diya Sharma,diya.sharma1693@example.com,9581010382,Hyderabad,Andhra Pradesh,India,CONSUMER,2024-05-18
CUST001150,Rahul Rao,rahul.rao9379@example.com,9951192192,Mumbai,Karnataka,India,CONSUMER,2025-03-08
CUST001151,Kavya Mehta,kavya.mehta5637@example.com,9806792760,Ahmedabad,Andhra Pradesh,India,ENTERPRISE,2024-06-03
CUST001152,Isha Iyer,isha.iyer3173@example.com,9728229518,Bengaluru,Gujarat,India,ENTERPRISE,2026-07-31
CUST001153,Sneha Iyer,sneha.iyer2007@example.com,9192215435,Pune,Andhra Pradesh,India,ENTERPRISE,2023-02-21
CUST001154,Aarav Patel,aarav.patel2338@example.com,9241433193,Kolkata,Kerala,India,ENTERPRISE,2022-10-16
CUST001155,Priya Iyer,priya.iyer7343@example.com,9390130242,Ahmedabad,Tamil Nadu,India,SMALL_BUSINESS,2024-05-01
CUST001156,Ananya Mehta,ananya.mehta2477@example.com,9659219784,Delhi,Telangana,India,CONSUMER,2022-01-15
CUST001157,Priya Kumar,priya.kumar2595@example.com,9689310113,Hyderabad,Gujarat,India,SMALL_BUSINESS,2022-01-31
CUST001158,Rohan Patel,rohan.patel4439@example.com,9271626084,Kolkata,Rajasthan,India,ENTERPRISE,2023-03-10
CUST001159,Rahul Gupta,rahul.gupta9920@example.com,9937810572,Pune,West Bengal,India,CONSUMER,2023-07-15
CUST001160,Isha Sharma,isha.sharma4957@example.com,9740435987,Kolkata,Andhra Pradesh,India,ENTERPRISE,2025-08-28
CUST001161,Rohan Patel,rohan.patel5865@example.com,9891452405,Jaipur,Gujarat,India,ENTERPRISE,2026-06-27
CUST001162,Diya Iyer,diya.iyer8872@example.com,9176744172,Delhi,Tamil Nadu,India,ENTERPRISE,2023-06-07
CUST001163,Rohan Nair,rohan.nair3551@example.com,9863373518,Bengaluru,Maharashtra,India,ENTERPRISE,2023-07-24
CUST001164,Rohan Singh,rohan.singh2753@example.com,9794517860,Chennai,Tamil Nadu,India,CONSUMER,2024-04-29
CUST001165,Vivaan Nair,vivaan.nair9335@example.com,9557663841,Ahmedabad,Karnataka,India,SMALL_BUSINESS,2024-11-30
